temperature,humidity,mq2,mq135,Vibration,AQI_Level
28.52322761,99.62320306195387,86,81,STABLE,Unhealthy for Sensitive Groups
29.5,94.79156888624283,1045,1988,STABLE,Unhealthy for Sensitive Groups
29.5,97.01950361769505,1696,1756,STABLE,Unhealthy for Sensitive Groups
29.992365349502002,97.13418234467872,4095,827,STABLE,Unhealthy
28.45540417,96.35189178605587,86,78,STABLE,Unhealthy
29.04921362,96.2919977561569,49,91,STABLE,Unhealthy
31.1,98.97432507782548,809,964,STABLE,Moderate
24.951176353736734,97.05422042706122,4095,495,STABLE,Unhealthy
26.0,99.53592139840461,1369,1832,STABLE,Unhealthy for Sensitive Groups
31.23426925069527,98.71995216642281,4095,942,STABLE,Unhealthy
29.3,97.97929384660907,111,3405,STABLE,Unhealthy
26.4,96.35076082860851,3247,306,STABLE,Unhealthy
26.0,94.01551188908348,55,57,STABLE,Good
30.7,97.01749826801641,3735,1505,STABLE,Unhealthy
29.30277908,96.0301849816351,79,233,VIBRATING,Unhealthy
32.8,97.33880447844138,1247,1495,STABLE,Unhealthy for Sensitive Groups
25.5,98.03594807768962,760,826,STABLE,Unhealthy for Sensitive Groups
27.8,92.47960529594668,1126,1577,STABLE,Unhealthy for Sensitive Groups
32.0,93.92629829498715,234,74,STABLE,Good
26.9,98.85380963549899,676,1177,STABLE,Moderate
25.7,96.83834037201187,1752,987,STABLE,Unhealthy for Sensitive Groups
29.8,95.58575236453399,299,831,STABLE,Moderate
33.5,98.69508007160722,828,1894,STABLE,Unhealthy for Sensitive Groups
33.9,97.74383593543004,97,60,STABLE,Good
26.5,96.4218964120129,533,421,STABLE,Moderate
28.7,98.60865135727455,94,205,STABLE,Good
27.3,95.71387394350953,487,2257,STABLE,Unhealthy
28.3,97.21789035444698,83,78,STABLE,Moderate
29.463071426954627,98.1321569893572,4095,867,STABLE,Unhealthy
27.0,95.04929007251778,230,66,STABLE,Good
32.8,96.0636420862624,266,2089,STABLE,Unhealthy
25.60795692,97.51867321628191,72,85,STABLE,Good
27.1,96.1509594789738,568,2191,STABLE,Unhealthy
30.4,95.61519595290031,436,1147,STABLE,Moderate
31.4,97.66529781829121,219,152,STABLE,Good
27.5,97.16439964714223,161,2718,STABLE,Unhealthy
24.1,97.11481357099314,3625,899,STABLE,Unhealthy
25.5,95.72831934210899,770,255,STABLE,Moderate
29.1,99.68834424346252,122,102,STABLE,Good
28.10969018,95.62221669411362,86,83,STABLE,Unhealthy for Sensitive Groups
28.39118524,98.1683887373711,85,76,STABLE,Unhealthy for Sensitive Groups
29.12608987,97.83774430405748,83,76,STABLE,Unhealthy
31.6,98.61379171007917,1543,769,STABLE,Unhealthy for Sensitive Groups
24.1,98.59752933600788,3260,752,STABLE,Unhealthy
27.0,99.08063429488027,1552,1903,STABLE,Unhealthy for Sensitive Groups
31.1,98.90243336688616,770,951,STABLE,Moderate
31.8,96.58537233618296,3443,2301,STABLE,Unhealthy
27.3,96.64793829287328,498,310,STABLE,Moderate
26.5,95.30676916218552,738,502,STABLE,Moderate
26.2,97.63979865055107,103,53,STABLE,Good
24.3,98.69949126828539,341,535,STABLE,Moderate
31.3,98.0943101474535,3893,859,STABLE,Unhealthy
29.6,98.4600171358513,1155,1287,STABLE,Unhealthy for Sensitive Groups
28.30413699,96.06270794568303,86,76,STABLE,Unhealthy for Sensitive Groups
32.1,98.29279934326127,79,157,STABLE,Good
31.0,96.94652368866416,431,314,STABLE,Moderate
27.7,97.45612642585195,717,1750,STABLE,Unhealthy for Sensitive Groups
28.3,97.5198463054256,86,77,STABLE,Moderate
30.5,95.60561961735965,254,3411,STABLE,Unhealthy
29.9,98.40957302279966,162,224,STABLE,Good
25.4,97.11839925683176,152,201,STABLE,Good
33.3,97.59646389053457,97,104,STABLE,Good
32.4,97.1046944354563,1834,3083,STABLE,Unhealthy
25.2,98.77290454210704,1466,1374,STABLE,Unhealthy for Sensitive Groups
32.6,98.574583453076,88,202,STABLE,Good
33.6,97.41486032326188,680,393,STABLE,Moderate
26.8,95.9894736963792,588,525,STABLE,Moderate
24.2,96.83630613047825,805,2587,STABLE,Unhealthy
29.0,95.8409988858119,47,88,STABLE,Unhealthy
32.8,95.97932281734198,1304,806,STABLE,Unhealthy for Sensitive Groups
29.6,97.67738184492872,67,77,STABLE,Good
27.0,98.33668734054308,63,166,STABLE,Good
33.9,98.2396896629785,650,371,STABLE,Moderate
29.2,98.41510267372848,182,98,VIBRATING,Moderate
26.3,98.37250691006544,109,2882,STABLE,Unhealthy
28.4,96.25843661123302,85,82,VIBRATING,Unhealthy for Sensitive Groups
28.8,98.13458687265882,69,222,STABLE,Good
30.0,97.14918214070647,450,458,STABLE,Moderate
33.3,98.89875825161973,1563,1446,STABLE,Unhealthy for Sensitive Groups
26.2,98.30531919970225,3832,3419,STABLE,Unhealthy
26.8,94.90525307028872,47,187,STABLE,Good
33.8,95.77366867156763,3219,3210,STABLE,Unhealthy
28.1,95.7076775855663,175,166,STABLE,Good
24.3,95.88958945419259,3667,211,STABLE,Unhealthy
25.0,96.7499028064378,134,143,STABLE,Good
25.3,97.75455078131962,175,239,STABLE,Good
30.6583270833669,98.56287073868319,4095,145,STABLE,Unhealthy
27.2,96.69164707916244,2659,474,STABLE,Unhealthy
32.8,99.15737572514018,848,1773,STABLE,Unhealthy for Sensitive Groups
28.68489933,96.4904914539562,51,133,STABLE,Unhealthy for Sensitive Groups
32.5,99.08670808440259,597,516,STABLE,Moderate
33.7,95.5251626572719,96,59,STABLE,Good
31.9,98.03736357749968,610,487,STABLE,Moderate
32.1,95.82138909408049,429,531,STABLE,Moderate
31.4,96.81431867749123,839,1666,STABLE,Unhealthy for Sensitive Groups
28.6,95.70404746171636,791,1805,STABLE,Unhealthy for Sensitive Groups
25.9,98.1915505666361,529,1056,STABLE,Moderate
28.5,98.78119516734321,2358,3273,STABLE,Unhealthy
32.8,97.84919286583018,69,195,STABLE,Good
26.7,97.1560180735826,2070,2800,STABLE,Unhealthy
32.6,99.09523214473957,2219,293,STABLE,Unhealthy
26.5392244,98.14134748702682,41,94,VIBRATING,Good
30.9,94.76231070398279,828,3138,STABLE,Unhealthy
29.7,97.86055685223323,317,255,STABLE,Moderate
30.5,98.50848815937218,784,745,STABLE,Unhealthy for Sensitive Groups
30.4,96.96866616905803,306,842,STABLE,Moderate
24.1,98.2775860373905,545,1075,STABLE,Moderate
28.3,94.74727838093771,84,69,VIBRATING,Moderate
31.9,94.67717617682268,1657,1922,STABLE,Unhealthy for Sensitive Groups
27.5,95.4793936086919,88,69,VIBRATING,Moderate
24.4,96.32438633694075,2765,3643,STABLE,Unhealthy
28.32015892,92.58490104093882,86,75,STABLE,Unhealthy
26.0,97.00837416635436,144,138,STABLE,Good
26.9,98.14466717186949,538,852,STABLE,Moderate
26.8,98.55173523298316,1828,2275,VIBRATING,Unhealthy
28.789184542930474,98.19204736222794,4095,4095,STABLE,Unhealthy
25.3,97.82144408862843,455,724,STABLE,Moderate
28.035905220217998,97.6300711810525,4095,4095,STABLE,Unhealthy
28.22772656,98.64800362570924,86,75,VIBRATING,Unhealthy for Sensitive Groups
28.4,99.06386960065747,86,83,STABLE,Unhealthy for Sensitive Groups
32.0,97.1157541374696,782,2656,STABLE,Unhealthy
27.3,96.31428747418875,779,2414,STABLE,Unhealthy
33.1,97.63209862658498,4038,343,STABLE,Unhealthy
33.44207637,95.52602198072071,97,59,STABLE,Good
29.1,98.60288765619083,47,95,STABLE,Unhealthy
26.1,95.33657658710979,72,86,STABLE,Good
28.2,93.72723608235079,92,80,VIBRATING,Moderate
30.1,97.60822056746903,250,53,STABLE,Good
29.7,98.97266934842696,1349,1831,STABLE,Unhealthy for Sensitive Groups
28.3,96.97678925806545,121,203,STABLE,Good
29.00815082,99.18467847482955,48,92,STABLE,Unhealthy
26.6,97.87790696605673,444,92,STABLE,Good
31.9,98.27752612199397,36,100,STABLE,Good
24.8,99.19346347379496,876,491,STABLE,Moderate
26.4,96.39742027064811,44,93,VIBRATING,Good
27.4,97.36976104040029,840,1204,STABLE,Unhealthy for Sensitive Groups
33.4,94.56406393344,94,55,STABLE,Good
29.6,96.44448058519623,4011,3444,STABLE,Unhealthy
24.6,98.1686863120518,538,947,STABLE,Moderate
28.64281282,98.3524159853128,86,82,STABLE,Unhealthy for Sensitive Groups
30.689167901910466,98.89460901626472,4095,4095,STABLE,Unhealthy
26.6,98.40218470443293,72,86,STABLE,Good
28.37414609,98.03896270466127,86,76,STABLE,Unhealthy
26.4,96.94261055639925,4095,3801,VIBRATING,Unhealthy
27.2,95.0691436008447,679,640,STABLE,Moderate
28.0,98.38270806724623,667,357,STABLE,Moderate
28.34286811,98.71944846891535,86,83,VIBRATING,Unhealthy for Sensitive Groups
28.5,94.15753594223519,87,81,STABLE,Unhealthy for Sensitive Groups
24.1,98.11489447677921,1275,984,STABLE,Unhealthy for Sensitive Groups
28.59086262,98.26148157707802,86,83,STABLE,Unhealthy for Sensitive Groups
30.0,98.35683323056422,68,76,STABLE,Good
28.7,97.24008821471837,82,68,STABLE,Moderate
27.6,96.00273563774181,1757,1028,STABLE,Unhealthy for Sensitive Groups
28.5,97.62257295271517,86,70,STABLE,Moderate
32.5,95.25094334134347,708,933,STABLE,Unhealthy for Sensitive Groups
25.320219070858005,99.50195429244833,775,4095,STABLE,Unhealthy
32.2,98.77050953268844,3830,388,STABLE,Unhealthy
31.6,97.06609102341224,159,128,STABLE,Good
29.0,99.33121320755363,2688,2737,STABLE,Unhealthy
32.3,94.57998836910717,518,694,STABLE,Moderate
28.4,96.04255848741191,85,71,STABLE,Moderate
29.0,93.98189728222198,38,202,STABLE,Good
26.1,96.9966380153406,1352,899,STABLE,Unhealthy for Sensitive Groups
24.5,94.56804712263003,408,290,STABLE,Moderate
28.3,95.97283541284409,3353,2206,STABLE,Unhealthy
32.4,96.62776459944403,560,785,STABLE,Moderate
30.50145447,98.83383273097378,102,57,STABLE,Good
32.1,97.39872084925665,1878,3649,STABLE,Unhealthy
28.39277279,98.65033564362324,86,82,STABLE,Unhealthy for Sensitive Groups
27.0,98.17426129263471,147,82,STABLE,Good
24.4,95.57646446371281,68,97,STABLE,Good
27.4,94.38775928463737,210,174,STABLE,Good
28.4,97.79232340943496,83,81,STABLE,Unhealthy
26.4,98.06071811309438,444,92,STABLE,Good
28.3,97.61040010334443,1047,1325,STABLE,Unhealthy for Sensitive Groups
30.3,96.82127119179339,417,936,STABLE,Moderate
33.4,97.09792055099685,3034,3435,STABLE,Unhealthy
25.1,94.99858526379653,2698,318,STABLE,Unhealthy
29.0,97.19719477413717,121,147,STABLE,Good
26.1,96.0574269982583,233,141,STABLE,Good
31.6,96.13664554721315,58,250,STABLE,Good
30.2,96.06073009924849,69,113,STABLE,Unhealthy for Sensitive Groups
29.0,97.90277314011252,41,90,STABLE,Moderate
33.7,95.45182232406748,152,172,STABLE,Good
31.45484329047974,97.30713791641408,771,4095,STABLE,Unhealthy
30.2,95.73380113940888,96,56,STABLE,Good
26.7,98.01922126574175,817,1182,STABLE,Moderate
29.6,95.24129535422124,70,72,STABLE,Moderate
32.8,94.52391127157998,650,1062,STABLE,Moderate
27.1,98.72299227272212,2065,248,VIBRATING,Unhealthy
31.8,97.51422558337954,3778,2943,STABLE,Unhealthy
33.3,98.84948766419492,3726,2844,STABLE,Unhealthy
29.5,94.18182060437005,149,117,STABLE,Good
25.0,97.56890878673629,123,113,STABLE,Good
29.18971667,93.05304905103111,47,91,STABLE,Unhealthy
28.82037463,97.06474060031901,65,171,VIBRATING,Unhealthy for Sensitive Groups
33.8,98.53311784440577,1407,1911,STABLE,Unhealthy for Sensitive Groups
30.5,94.50455587692021,1077,1574,STABLE,Unhealthy for Sensitive Groups
28.6,96.72766280513162,1628,1721,STABLE,Unhealthy for Sensitive Groups
31.3,94.97160036821128,880,969,STABLE,Unhealthy for Sensitive Groups
28.2,97.10813969442184,171,88,STABLE,Moderate
26.7,97.00294640292505,152,82,VIBRATING,Good
25.7,98.3847100257728,1380,1468,VIBRATING,Unhealthy for Sensitive Groups
27.1,95.70621134944733,484,639,STABLE,Moderate
24.4,96.56784582611093,1403,1106,STABLE,Unhealthy for Sensitive Groups
31.6,96.69928046294596,592,989,STABLE,Moderate
32.0,98.53985273302214,311,679,STABLE,Moderate
30.79447657,98.0776587809834,79,61,VIBRATING,Good
33.7,96.88773781952071,214,92,STABLE,Good
30.2,96.53549501245962,1694,1317,STABLE,Unhealthy for Sensitive Groups
26.0,93.77818254829474,88,55,STABLE,Good
28.41632004,95.34573946980349,51,119,STABLE,Unhealthy for Sensitive Groups
31.3,96.08903289358906,566,1138,STABLE,Moderate
25.2,98.8460293465222,3663,1738,STABLE,Unhealthy
33.8,97.98860236975551,746,4006,STABLE,Unhealthy
32.5,97.83108683141988,935,1412,STABLE,Unhealthy for Sensitive Groups
24.9,97.56415835061622,1627,1562,STABLE,Unhealthy for Sensitive Groups
33.7,95.51442045510852,1359,902,STABLE,Unhealthy for Sensitive Groups
33.7,97.72855034869279,3572,2205,STABLE,Unhealthy
28.4,97.63194485139434,555,1133,STABLE,Moderate
34.0,97.05343439601509,94,220,STABLE,Good
28.0,97.12337760610302,996,1732,STABLE,Unhealthy for Sensitive Groups
26.1,95.05429165891786,58,129,STABLE,Good
29.4,93.53217061536779,853,1019,STABLE,Moderate
26.8,95.65989773929839,170,244,STABLE,Good
30.8,97.65667239091975,3903,3667,STABLE,Unhealthy
28.2,96.6063459819558,1287,1152,STABLE,Unhealthy for Sensitive Groups
27.7,95.67509049493482,3979,411,STABLE,Unhealthy
28.0,95.1274502680837,1512,989,STABLE,Unhealthy for Sensitive Groups
24.1,97.99782594384902,37,40,STABLE,Good
24.6,94.27458971402105,1269,1877,STABLE,Unhealthy for Sensitive Groups
34.2,98.14607182021423,96,60,STABLE,Good
27.4,98.88103671267015,2006,3972,STABLE,Unhealthy
25.1,98.55445281406423,74,92,STABLE,Good
31.2,99.46298223594455,113,65,STABLE,Good
29.1,96.5014794755495,2496,3242,STABLE,Unhealthy
28.4,93.8533449378908,86,76,STABLE,Moderate
29.5,98.04658470471689,383,999,STABLE,Moderate
24.6,97.30704404806494,3462,896,STABLE,Unhealthy
24.9,98.71605971743224,414,954,STABLE,Moderate
29.5,96.5610231556289,66,77,STABLE,Good
27.0,96.85514491013603,638,939,STABLE,Moderate
26.2,95.19577950277947,76,89,STABLE,Good
31.7,96.58722068242064,644,260,STABLE,Moderate
31.2,98.49788610124337,203,180,STABLE,Good
29.092938352595677,99.46540995742937,2946,505,STABLE,Unhealthy
29.48710102,94.31809632012525,59,83,STABLE,Unhealthy
31.2,98.94521806901132,402,3286,STABLE,Unhealthy
25.7,97.97126958031673,1124,936,STABLE,Unhealthy for Sensitive Groups
28.57865437,97.04659846550915,86,82,STABLE,Unhealthy for Sensitive Groups
29.2,98.47618677670937,48,95,STABLE,Unhealthy
28.23840906,97.5580524462471,85,77,STABLE,Unhealthy for Sensitive Groups
26.9,94.18932688074696,491,1164,STABLE,Moderate
24.7,94.24744111858155,59,105,STABLE,Good
33.95769969670072,97.10049583131982,3266,435,STABLE,Unhealthy
30.9,97.45919365716924,156,61,STABLE,Good
32.4,94.62196343140434,880,640,STABLE,Moderate
32.63695562921542,97.24050185612003,179,3145,STABLE,Unhealthy
27.2,95.80607400065443,164,71,STABLE,Good
27.0,96.79257733012456,493,432,STABLE,Moderate
28.20849365,94.95815097365576,86,80,VIBRATING,Unhealthy for Sensitive Groups
34.2,94.6771539696879,96,59,STABLE,Good
28.4,96.15416307088458,86,77,STABLE,Unhealthy for Sensitive Groups
33.1,96.37146500822897,1738,732,STABLE,Unhealthy for Sensitive Groups
28.25840551,98.518275782269,86,81,STABLE,Unhealthy for Sensitive Groups
27.9,94.75831813250645,674,1171,STABLE,Moderate
33.4,95.12800295933707,118,165,STABLE,Good
26.8,97.24984246420432,795,970,STABLE,Moderate
32.6,98.99632476067633,957,3332,STABLE,Unhealthy
34.0,97.22857338773112,3129,871,STABLE,Unhealthy
24.7,96.68607297897793,157,105,STABLE,Good
31.7,98.4432906840971,104,99,STABLE,Good
31.7,99.16018765477723,728,3671,STABLE,Unhealthy
32.1,95.00527346363386,558,3351,STABLE,Unhealthy
28.3,93.02568219971087,87,80,VIBRATING,Unhealthy for Sensitive Groups
27.5,95.4162966449309,1574,1683,STABLE,Unhealthy for Sensitive Groups
25.5,97.86734407534864,285,1103,STABLE,Moderate
29.0,96.42477457003791,46,90,VIBRATING,Unhealthy
28.2,98.92959776388186,150,33,STABLE,Good
31.5,95.22284910420308,854,960,STABLE,Unhealthy for Sensitive Groups
29.00156486,94.35385124519584,47,87,STABLE,Unhealthy
32.2,97.43710671242982,465,3945,STABLE,Unhealthy
28.8,99.36433553666369,117,123,STABLE,Good
30.413802999708906,98.87107133847107,4095,259,STABLE,Unhealthy
32.2,99.04925633881851,60,73,STABLE,Good
27.5,96.62655328709477,182,240,STABLE,Good
33.7,95.6894733235199,710,653,STABLE,Moderate
25.4,94.88898834514667,1004,1604,STABLE,Unhealthy for Sensitive Groups
26.8,98.02122300509365,445,92,STABLE,Good
28.3,95.9964548410242,1387,1510,STABLE,Unhealthy for Sensitive Groups
30.0,97.25778999410402,366,573,STABLE,Moderate
33.9,99.50993377748065,1172,1907,STABLE,Unhealthy for Sensitive Groups
24.6,96.61075106227413,45,178,STABLE,Good
24.02332833130729,99.73850514905568,1935,313,STABLE,Unhealthy
24.7,94.14437305534662,491,427,STABLE,Moderate
28.551908937236227,99.05996388915092,4095,619,STABLE,Unhealthy
25.9,97.0687688321864,952,2053,STABLE,Unhealthy
27.5,96.67660681756459,92,234,STABLE,Good
33.6,97.7830702830868,97,59,STABLE,Good
28.1,96.51893911944445,279,338,STABLE,Moderate
33.4,95.74536262497,2178,625,STABLE,Unhealthy
30.5,94.85253404159978,854,365,STABLE,Moderate
32.6,97.70009415457287,2005,965,STABLE,Unhealthy
26.0,98.16614570912817,62,94,STABLE,Good
30.4,96.84112302467202,906,2025,STABLE,Unhealthy
28.95230978,96.46426867507773,95,82,STABLE,Good
33.4,98.70968514596657,444,847,STABLE,Moderate
26.4,96.19069270785818,74,87,STABLE,Good
29.034109,98.44127980651155,47,89,VIBRATING,Unhealthy
29.21620139,95.21195085828856,46,92,STABLE,Unhealthy
29.5,96.35184707072409,521,1142,STABLE,Moderate
29.0,98.3086915346022,47,91,STABLE,Unhealthy
27.592839224854288,99.12989259201925,4095,841,STABLE,Unhealthy
30.3,95.11309866026897,929,1946,STABLE,Unhealthy for Sensitive Groups
29.0,97.46923619560641,86,71,STABLE,Moderate
32.2,98.12069630718388,518,844,STABLE,Moderate
27.6,98.67167402377169,1152,1531,STABLE,Unhealthy for Sensitive Groups
25.7,96.84351191174325,73,85,STABLE,Good
26.8,96.63312708290148,31,37,STABLE,Good
26.7,96.32350928999654,44,93,STABLE,Good
31.2,98.7079619508483,1773,1206,STABLE,Unhealthy for Sensitive Groups
26.9,98.65149403470646,683,1152,STABLE,Moderate
26.5,97.01907265061237,711,515,STABLE,Moderate
28.7,95.28667695164528,86,83,STABLE,Unhealthy for Sensitive Groups
27.8,94.93019692726436,115,235,STABLE,Good
27.7,97.76971420615388,384,900,VIBRATING,Moderate
33.94820740736539,98.4335957856826,4095,4095,STABLE,Unhealthy
27.9,96.49448908417902,153,150,STABLE,Good
28.6,97.08306671682513,3551,862,STABLE,Unhealthy
28.23270468557894,96.87123028525119,4095,352,STABLE,Unhealthy
31.784765603319265,97.30269817714613,265,4095,STABLE,Unhealthy
28.36475736,97.93285523335271,85,75,STABLE,Unhealthy for Sensitive Groups
32.6,97.69519961610428,384,2022,STABLE,Unhealthy
29.5,93.94593181726238,591,698,STABLE,Moderate
24.1,95.38768270027283,746,584,STABLE,Moderate
26.9,98.5479027344616,1035,1679,STABLE,Unhealthy for Sensitive Groups
25.7,92.51961751839004,638,967,STABLE,Moderate
29.3,96.70627752132867,48,200,STABLE,Good
24.3,97.59734759333806,3212,3550,STABLE,Unhealthy
26.305948672621007,99.206538721453,113,4095,STABLE,Unhealthy
28.1,96.83123094417358,858,1091,STABLE,Unhealthy for Sensitive Groups
29.01971541,97.07986942930783,46,88,STABLE,Unhealthy
27.9,98.07341583921897,732,1635,STABLE,Unhealthy for Sensitive Groups
26.74907488,97.47268894183382,153,4095,STABLE,Unhealthy
28.32429407,98.37895953611984,86,75,STABLE,Unhealthy for Sensitive Groups
28.68259543,99.14332703720684,81,4095,STABLE,Unhealthy
29.3,97.55492012803124,1083,1641,STABLE,Unhealthy for Sensitive Groups
28.2,98.46191172290034,181,84,VIBRATING,Moderate
26.3,98.16199451251258,533,3073,STABLE,Unhealthy
26.8,96.71103197404899,3798,167,STABLE,Unhealthy
28.53787726,98.8962216376852,69,4095,STABLE,Unhealthy
24.5,96.38186206779912,516,1069,VIBRATING,Moderate
29.7,97.81473754002614,3741,3547,STABLE,Unhealthy
31.7,96.6816208800384,228,135,STABLE,Good
28.3,95.9883040943058,85,75,STABLE,Unhealthy
28.5,96.5809886540928,510,256,STABLE,Moderate
31.5,98.1161584405466,242,109,STABLE,Good
32.4,98.2595287717231,1666,712,STABLE,Unhealthy for Sensitive Groups
31.4,95.19898999102806,557,725,STABLE,Moderate
28.0,96.24619543461621,1407,1988,STABLE,Unhealthy for Sensitive Groups
24.6,98.2796470819742,875,461,STABLE,Moderate
26.2,97.54826447247535,3718,908,STABLE,Unhealthy
29.13598318,96.15404098581857,47,91,VIBRATING,Unhealthy
29.09264494,98.26025227917106,47,95,STABLE,Unhealthy
29.8,99.33285862307517,2423,3152,STABLE,Unhealthy
29.5,96.9910889265807,569,368,STABLE,Moderate
27.6,97.65535933150208,3359,898,STABLE,Unhealthy
33.5,97.90679298520591,97,60,STABLE,Good
28.29070709,96.56232736542857,86,76,VIBRATING,Unhealthy for Sensitive Groups
25.4,96.80545296778622,65,89,STABLE,Good
26.0,94.78372242016876,46,206,STABLE,Good
28.40232701,98.51559233189825,54,133,STABLE,Unhealthy for Sensitive Groups
31.2,98.31277480868316,223,3075,STABLE,Unhealthy
26.7,98.13068011897248,817,1049,STABLE,Unhealthy for Sensitive Groups
33.4,97.4259801623871,620,913,STABLE,Moderate
29.8,97.41311277221352,95,77,STABLE,Good
28.75965688,97.95411750775301,68,214,STABLE,Unhealthy for Sensitive Groups
29.7,96.46757487484693,527,3160,STABLE,Unhealthy
33.0,99.65355530585045,30,180,STABLE,Good
25.2,96.66179866495042,233,82,STABLE,Good
28.7,98.18755639544807,864,3148,STABLE,Unhealthy
30.6,97.78959454953788,120,156,VIBRATING,Good
26.4,98.32855471187642,2262,420,STABLE,Unhealthy
29.1,97.80739462689488,47,95,STABLE,Unhealthy
28.48002844,96.48984748097129,86,81,STABLE,Unhealthy for Sensitive Groups
